count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
27106,2009,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Counted,"Manual count",W,8,96,4258,32,684,143,10,18,6,16,5,198,5268
27106,2010,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,4,87,3877,37,642,128,17,17,1,12,4,179,4822
27106,2010,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,8,85,4177,33,704,150,10,15,7,15,5,202,5201
27106,2011,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,3,95,3889,39,679,130,19,20,1,12,4,186,4888
27106,2011,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,7,93,4190,34,745,153,11,17,5,15,5,206,5268
27106,2012,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,3,88,3780,38,712,132,21,23,1,11,4,191,4809
27106,2012,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,7,86,4072,33,782,155,12,19,4,14,5,209,5182
27106,2013,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Counted,"Manual count",E,6,50,4076,27,746,109,27,12,4,4,6,161,5060
27106,2013,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Counted,"Manual count",W,11,60,4405,20,805,134,25,18,7,9,9,202,5492
27106,2014,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,5,52,4133,28,802,108,29,12,4,4,6,164,5178
27106,2014,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,9,62,4467,20,865,133,27,19,7,8,10,205,5619
27106,2015,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,5,49,4084,29,858,108,31,12,5,4,7,167,5188
27106,2015,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,9,59,4414,21,926,133,29,19,9,8,10,209,5629
27106,2016,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,5,49,4135,28,927,114,30,14,5,4,7,173,5313
27106,2016,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,9,59,4469,21,1000,140,28,22,9,8,10,217,5766
27106,2017,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,5,48,4130,28,981,117,31,15,5,4,7,179,5365
27106,2017,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443273,197290,51.67272344,-1.37562976,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,9,57,4464,20,1059,144,29,23,9,8,10,224,5823
27106,2018,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Counted,"Manual count",E,11,64,4085,15,701,83,22,58,2,8,24,197,5063
27106,2018,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Counted,"Manual count",W,7,52,4674,17,814,113,24,66,1,13,9,226,5782
27106,2019,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,14,69,4094,15,699,82,23,60,2,8,24,199,5076
27106,2019,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,9,55,4684,16,811,112,25,68,1,13,9,228,5795
27106,2020,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,17,52,2990,9,598,74,20,53,2,8,21,177,3826
27106,2020,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,11,41,3421,11,694,101,21,60,1,12,8,204,4370
27106,2021,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,13,53,3269,11,685,81,21,58,2,8,22,192,4211
27106,2021,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,8,43,3741,12,795,110,23,65,1,13,9,221,4811
27106,2022,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,13,59,3509,12,763,83,22,59,2,8,23,197,4540
27106,2022,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,8,47,4015,13,885,113,24,67,1,13,9,227,5188
27106,2023,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",E,12,55,3596,12,778,83,21,55,2,8,22,191,4632
27106,2023,9,"South East",142,Oxfordshire,A415,Major,"A420 Kingston Bagpuize",A338,443592,197192,51.67181600,-1.37102920,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",W,8,44,4114,13,903,113,23,62,1,13,8,221,5295
27121,2000,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",E,586,271,6133,309,1093,167,17,12,6,23,18,243,8049
27121,2000,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",W,557,267,6895,303,1256,167,19,12,10,28,20,256,8977
27121,2001,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,561,284,5943,324,1101,159,19,12,5,18,19,232,7884
27121,2001,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,534,280,6681,317,1265,159,21,12,8,22,21,243,8786
27121,2002,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",E,585,83,6686,348,1242,156,18,8,12,21,16,231,8590
27121,2002,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",W,621,90,7027,347,1265,163,21,5,8,29,16,242,8971
27121,2003,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",E,937,152,5807,273,988,115,31,16,7,11,20,200,7420
27121,2003,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",W,1001,168,6335,279,1212,121,36,19,9,15,18,218,8212
27121,2004,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",E,811,144,6821,298,963,125,25,9,9,14,16,198,8424
27121,2004,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",W,723,158,7277,283,1161,141,29,11,10,22,12,225,9104
27121,2005,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,687,119,6508,281,1027,135,26,10,8,11,15,205,8140
27121,2005,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,612,130,6943,267,1237,153,31,12,8,18,12,234,8811
27121,2006,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",E,681,137,6690,251,942,102,27,5,3,14,14,165,8185
27121,2006,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",W,619,156,7436,252,1100,154,29,5,6,25,6,225,9169
27121,2007,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,425,131,6583,229,992,95,25,5,3,12,14,154,8089
27121,2007,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,386,149,7317,230,1158,143,27,5,5,22,5,207,9061
27121,2008,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",E,924,86,5593,241,1045,94,28,10,5,15,14,166,7131
27121,2008,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Counted,"Manual count",W,823,102,6225,223,1203,115,28,5,6,18,11,183,7936
27121,2009,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,925,96,5716,238,1061,86,28,9,5,13,14,155,7266
27121,2009,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,824,114,6362,221,1221,105,28,5,6,16,11,171,8089
27121,2010,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,931,91,5682,270,1133,92,28,8,6,12,14,160,7336
27121,2010,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,829,109,6324,250,1304,112,28,4,7,15,11,177,8164
27121,2011,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,1027,77,5665,255,1264,93,31,9,5,12,15,165,7426
27121,2011,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,914,92,6305,236,1455,114,31,5,6,15,12,183,8271
27121,2012,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,971,74,5577,277,1279,94,34,10,3,11,14,167,7373
27121,2012,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,864,88,6207,257,1472,115,34,6,4,13,11,184,8207
27121,2013,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,959,82,5527,290,1329,95,37,12,3,10,15,170,7399
27121,2013,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,853,98,6152,268,1530,116,37,6,3,13,12,187,8235
27121,2014,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,931,79,5677,279,1422,97,41,13,2,8,14,175,7631
27121,2014,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,828,94,6319,258,1636,119,41,7,3,10,11,191,8498
27121,2015,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,865,69,5790,301,1491,92,42,12,3,8,13,170,7820
27121,2015,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,770,83,6444,278,1716,113,42,7,3,10,11,185,8706
27121,2016,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",E,806,68,5880,279,1628,93,41,14,3,7,13,171,8026
27121,2016,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449950,206200,51.75227545,-1.27780747,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",W,717,81,6544,258,1874,115,41,8,3,9,10,186,8944
27121,2017,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235752,-1.27799449,2.30,1.43,Counted,"Manual count",E,1327,169,6751,278,1183,86,14,11,4,5,11,130,8511
27121,2017,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235752,-1.27799449,2.30,1.43,Counted,"Manual count",W,1236,171,7099,267,1298,90,27,16,7,5,9,154,8988
27121,2018,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",E,1465,167,6676,252,1205,87,14,10,4,5,11,131,8432
27121,2018,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",W,1365,169,7021,242,1322,91,27,16,7,5,9,154,8908
27121,2019,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",E,1608,157,6760,255,1194,86,14,10,4,5,11,131,8497
27121,2019,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",W,1499,158,7109,245,1310,90,27,16,7,5,9,154,8977
27121,2020,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",E,1839,116,5135,161,1054,75,13,9,3,5,10,115,6581
27121,2020,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",W,1714,117,5400,155,1156,79,24,14,6,5,8,135,6963
27121,2021,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",E,1502,123,5657,166,1149,80,13,10,4,5,10,123,7218
27121,2021,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",W,1400,124,5949,160,1261,85,25,15,7,5,9,145,7639
27121,2022,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",E,1344,134,6042,178,1246,83,14,11,4,5,11,128,7728
27121,2022,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",W,1252,135,6354,172,1367,88,26,16,7,5,9,151,8179
27121,2023,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",E,1321,132,6156,180,1267,82,14,11,4,5,10,126,7861
27121,2023,9,"South East",142,Oxfordshire,A420,Major,A34(T),"Hollybush Row",449937,206209,51.75235600,-1.27799450,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",W,1231,133,6474,173,1390,87,26,16,7,5,8,148,8319
27122,2000,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,0,60,6771,25,987,291,46,40,207,289,102,975,8818
27122,2000,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,70,6731,23,1003,242,50,36,159,229,167,883,8710
27122,2001,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,1,67,7297,20,947,291,54,57,134,275,110,921,9252
27122,2001,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,76,6848,30,977,234,50,52,132,223,126,817,8748
27122,2002,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,0,44,7143,22,1020,266,66,37,115,244,129,857,9086
27122,2002,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,36,6974,26,1019,244,66,38,126,228,131,833,8888
27122,2003,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,1,81,7119,19,952,303,44,40,146,306,170,1009,9180
27122,2003,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,77,7012,23,1046,233,43,52,132,218,188,866,9024
27122,2004,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,0,98,7635,25,997,316,64,65,103,278,138,964,9719
27122,2004,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,89,8108,29,1116,239,107,68,93,246,161,914,10256
27122,2005,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,1,96,7387,38,898,239,70,79,110,275,109,882,9301
27122,2005,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,81,7041,77,946,238,42,73,109,199,135,796,8941
27122,2006,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,1,58,7210,49,1082,251,52,78,124,313,144,962,9361
27122,2006,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,57,7285,46,1179,235,53,106,121,256,160,931,9498
27122,2007,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,0,65,6785,25,904,242,37,43,101,290,153,866,8645
27122,2007,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,1,72,6672,24,1095,171,22,26,169,181,237,806,8669
27122,2008,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,0,61,7758,27,1204,173,38,73,83,302,110,779,9829
27122,2008,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,64,7107,27,1076,205,40,88,54,261,169,817,9091
27122,2009,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",E,0,64,7657,28,1244,160,38,70,77,260,107,712,9705
27122,2009,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",W,0,67,7015,28,1112,190,40,85,50,225,164,754,8976
27122,2010,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,3,81,7655,23,1152,207,51,62,56,235,120,731,9642
27122,2010,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,83,7379,21,1181,178,53,56,54,192,147,680,9344
27122,2011,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",E,3,80,7609,23,1178,203,54,69,43,228,125,722,9612
27122,2011,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 JCT FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",W,0,82,7335,21,1208,175,56,62,41,186,153,673,9319
27122,2012,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",E,0,40,6349,52,1132,186,45,62,55,194,124,667,8239
27122,2012,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Counted,"Manual count",W,0,30,5782,37,990,176,30,70,54,220,159,710,7550
27122,2013,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",E,0,42,6273,54,1202,190,49,71,42,191,131,675,8245
27122,2013,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",W,0,32,5713,39,1051,180,33,81,42,216,168,719,7554
27122,2014,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",E,0,43,6417,61,1290,182,51,73,43,177,140,664,8475
27122,2014,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",W,0,33,5845,43,1128,172,34,82,42,200,179,709,7759
27122,2015,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",E,0,44,6611,60,1434,190,57,76,55,183,145,706,8855
27122,2015,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",W,0,34,6021,43,1254,180,39,86,54,207,186,751,8103
27122,2016,9,"South East",142,Oxfordshire,A420,Major,"A415 Rnbt Kingston Bagpuize","A417 Junction FARINGDON",440000,198500,51.68384416,-1.42281953,12.20,7.58,Estimated,"Estimated using previous year's AADF on this link",E,0,45,6693,59,1548,199,55,88,56,171,149,718,9063
